time_s,device_timestamp_ns,packet_timestamp_ns,packet_id,sample_index,host_monotonic_ns,host_time_utc,timestamp_method,acc_x_mg,acc_y_mg,acc_z_mg
12.15344967,842358330122855152,842358331463982396,7,22,46257234000000,2026-09-10T12:24:46.652699+00:00,interpolated,186.0,878.0,-506.0
12.172338787,842358330141744269,842358331463982396,7,23,46257234000000,2026-09-10T12:24:46.652699+00:00,interpolated,186.0,878.0,-499.0
12.191227903,842358330160633385,842358331463982396,7,24,46257234000000,2026-09-10T12:24:46.652699+00:00,interpolated,180.0,880.0,-501.0
12.210117019,842358330179522501,842358331463982396,7,25,46257234000000,2026-09-10T12:24:46.652699+00:00,interpolated,177.0,876.0,-503.0
12.229006135,842358330198411617,842358331463982396,7,26,46257234000000,2026-09-10T12:24:46.652699+00:00,interpolated,173.0,882.0,-509.0
12.247895251,842358330217300733,842358331463982396,7,27,46257234000000,2026-09-10T12:24:46.652699+00:00,interpolated,176.0,880.0,-508.0
12.266784367,842358330236189849,842358331463982396,7,28,46257234000000,2026-09-10T12:24:46.652699+00:00,interpolated,179.0,880.0,-510.0
12.285673483,842358330255078965,842358331463982396,7,29,46257234000000,2026-09-10T12:24:46.652699+00:00,interpolated,182.0,876.0,-506.0
12.304562599,842358330273968081,842358331463982396,7,30,46257234000000,2026-09-10T12:24:46.652699+00:00,interpolated,180.0,881.0,-510.0
12.323451715,842358330292857197,842358331463982396,7,31,46257234000000,2026-09-10T12:24:46.652699+00:00,interpolated,186.0,884.0,-502.0
12.342340832,842358330311746314,842358331463982396,7,32,46257234000000,2026-09-10T12:24:46.652699+00:00,interpolated,179.0,876.0,-502.0
12.361229948,842358330330635430,842358331463982396,7,33,46257234000000,2026-09-10T12:24:46.652699+00:00,interpolated,185.0,874.0,-506.0
12.380119064,842358330349524546,842358331463982396,7,34,46257234000000,2026-09-10T12:24:46.652699+00:00,interpolated,181.0,876.0,-511.0
12.39900818,842358330368413662,842358331463982396,7,35,46257234000000,2026-09-10T12:24:46.652699+00:00,interpolated,180.0,882.0,-507.0
12.417897296,842358330387302778,842358331463982396,7,36,46257234000000,2026-09-10T12:24:46.652699+00:00,interpolated,172.0,876.0,-506.0
12.436786412,842358330406191894,842358331463982396,7,37,46257234000000,2026-09-10T12:24:46.652699+00:00,interpolated,166.0,876.0,-507.0
12.455675528,842358330425081010,842358331463982396,7,38,46257234000000,2026-09-10T12:24:46.652699+00:00,interpolated,174.0,881.0,-504.0
12.474564644,842358330443970126,842358331463982396,7,39,46257234000000,2026-09-10T12:24:46.652699+00:00,interpolated,168.0,881.0,-509.0
12.49345376,842358330462859242,842358331463982396,7,40,46257234000000,2026-09-10T12:24:46.652699+00:00,interpolated,173.0,880.0,-509.0
12.512342876,842358330481748358,842358331463982396,7,41,46257234000000,2026-09-10T12:24:46.652699+00:00,interpolated,174.0,877.0,-511.0
12.531231993,842358330500637475,842358331463982396,7,42,46257234000000,2026-09-10T12:24:46.652699+00:00,interpolated,190.0,869.0,-521.0
12.550121109,842358330519526591,842358331463982396,7,43,46257234000000,2026-09-10T12:24:46.652699+00:00,interpolated,199.0,866.0,-514.0
12.569010225,842358330538415707,842358331463982396,7,44,46257234000000,2026-09-10T12:24:46.652699+00:00,interpolated,197.0,868.0,-515.0
12.587899341,842358330557304823,842358331463982396,7,45,46257234000000,2026-09-10T12:24:46.652699+00:00,interpolated,192.0,870.0,-519.0
12.606788457,842358330576193939,842358331463982396,7,46,46257234000000,2026-09-10T12:24:46.652699+00:00,interpolated,183.0,869.0,-515.0
12.625677573,842358330595083055,842358331463982396,7,47,46257234000000,2026-09-10T12:24:46.652699+00:00,interpolated,186.0,873.0,-525.0
12.644566689,842358330613972171,842358331463982396,7,48,46257234000000,2026-09-10T12:24:46.652699+00:00,interpolated,203.0,859.0,-533.0
12.663455805,842358330632861287,842358331463982396,7,49,46257234000000,2026-09-10T12:24:46.652699+00:00,interpolated,210.0,853.0,-529.0
12.682344921,842358330651750403,842358331463982396,7,50,46257234000000,2026-09-10T12:24:46.652699+00:00,interpolated,205.0,857.0,-528.0
12.701234038,842358330670639520,842358331463982396,7,51,46257234000000,2026-09-10T12:24:46.652699+00:00,interpolated,192.0,866.0,-527.0
